Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r,MTCO2e
Mammals,Least Concern,0.5,Ensemble,1866,0.608,2347.4
Mammals,Least Concern,0.5,Ensemble,1867,0.608,2426.49
Mammals,Least Concern,0.5,Ensemble,1868,0.608,2461.67
Mammals,Least Concern,0.5,Ensemble,1869,0.608,2535.26
Mammals,Least Concern,0.5,Ensemble,1870,0.608,2568.52
Mammals,Least Concern,0.5,Ensemble,1871,0.608,2651.61
Mammals,Least Concern,0.5,Ensemble,1872,0.608,2805.06
Mammals,Least Concern,0.5,Ensemble,1873,0.608,2910.03
Mammals,Least Concern,0.5,Ensemble,1874,0.608,2835.53
Mammals,Least Concern,0.5,Ensemble,1875,0.608,2975.62
Mammals,Least Concern,0.5,Ensemble,1876,0.608,3016
Mammals,Least Concern,0.5,Ensemble,1877,0.608,3067.16
Mammals,Least Concern,0.5,Ensemble,1878,0.608,3090.95
Mammals,Least Concern,0.5,Ensemble,1879,0.608,3221.87
Mammals,Least Concern,0.5,Ensemble,1880,0.608,3466.18
Mammals,Least Concern,0.5,Ensemble,1881,0.608,3535.83
Mammals,Least Concern,0.5,Ensemble,1882,0.608,3664.01
Mammals,Least Concern,0.5,Ensemble,1883,0.607,3812.37
Mammals,Least Concern,0.5,Ensemble,1884,0.607,3847.57
Mammals,Least Concern,0.5,Ensemble,1885,0.607,3877.67
Mammals,Least Concern,0.5,Ensemble,1886,0.607,3925.95
Mammals,Least Concern,0.5,Ensemble,1887,0.607,4052.51
Mammals,Least Concern,0.5,Ensemble,1888,0.607,4324.25
Mammals,Least Concern,0.5,Ensemble,1889,0.607,4339.29
Mammals,Least Concern,0.5,Ensemble,1890,0.606,4601.05
Mammals,Least Concern,0.5,Ensemble,1891,0.606,4752.98
Mammals,Least Concern,0.5,Ensemble,1892,0.606,4791.43
Mammals,Least Concern,0.5,Ensemble,1893,0.606,4771.07
Mammals,Least Concern,0.5,Ensemble,1894,0.606,4897.12
Mammals,Least Concern,0.5,Ensemble,1895,0.606,5102.3
Mammals,Least Concern,0.5,Ensemble,1896,0.606,5225.58
Mammals,Least Concern,0.5,Ensemble,1897,0.605,5406.76
Mammals,Least Concern,0.5,Ensemble,1898,0.605,5618.41
Mammals,Least Concern,0.5,Ensemble,1899,0.605,5990.29
Mammals,Least Concern,0.5,Ensemble,1900,0.605,6242.25
Mammals,Least Concern,0.5,Ensemble,1901,0.605,6398.4
Mammals,Least Concern,0.5,Ensemble,1902,0.604,6525.69
Mammals,Least Concern,0.5,Ensemble,1903,0.604,6960.58
Mammals,Least Concern,0.5,Ensemble,1904,0.604,7034.49
Mammals,Least Concern,0.5,Ensemble,1905,0.604,7371.01
Mammals,Least Concern,0.5,Ensemble,1906,0.604,7678.75
Mammals,Least Concern,0.5,Ensemble,1907,0.603,8452.3
Mammals,Least Concern,0.5,Ensemble,1908,0.603,8234.47
Mammals,Least Concern,0.5,Ensemble,1909,0.603,8487.3
Mammals,Least Concern,0.5,Ensemble,1910,0.602,8827.21
Mammals,Least Concern,0.5,Ensemble,1911,0.602,8957.82
Mammals,Least Concern,0.5,Ensemble,1912,0.602,9309.66
Mammals,Least Concern,0.5,Ensemble,1913,0.602,9927.85
Mammals,Least Concern,0.5,Ensemble,1914,0.601,9229.24
Mammals,Least Concern,0.5,Ensemble,1915,0.601,9142.34
Mammals,Least Concern,0.5,Ensemble,1916,0.601,9685.77
Mammals,Least Concern,0.5,Ensemble,1917,0.601,9993.44
Mammals,Least Concern,0.5,Ensemble,1918,0.6,9896.8
Mammals,Least Concern,0.5,Ensemble,1919,0.6,8905.55
Mammals,Least Concern,0.5,Ensemble,1920,0.6,9993.64
Mammals,Least Concern,0.5,Ensemble,1921,0.599,9036.88
Mammals,Least Concern,0.5,Ensemble,1922,0.599,9440.31
Mammals,Least Concern,0.5,Ensemble,1923,0.598,10458.99
Mammals,Least Concern,0.5,Ensemble,1924,0.598,10516.44
Mammals,Least Concern,0.5,Ensemble,1925,0.597,10671.69
Mammals,Least Concern,0.5,Ensemble,1926,0.597,10557.28
Mammals,Least Concern,0.5,Ensemble,1927,0.596,11402.16
Mammals,Least Concern,0.5,Ensemble,1928,0.595,11401.07
Mammals,Least Concern,0.5,Ensemble,1929,0.595,12110.35
Mammals,Least Concern,0.5,Ensemble,1930,0.594,11421.35
Mammals,Least Concern,0.5,Ensemble,1931,0.593,10502.01
Mammals,Least Concern,0.5,Ensemble,1932,0.593,9763.69
Mammals,Least Concern,0.5,Ensemble,1933,0.592,10175.85
Mammals,Least Concern,0.5,Ensemble,1934,0.591,10875.6
Mammals,Least Concern,0.5,Ensemble,1935,0.591,11323.5
Mammals,Least Concern,0.5,Ensemble,1936,0.59,12197.97
Mammals,Least Concern,0.5,Ensemble,1937,0.589,12904.77
Mammals,Least Concern,0.5,Ensemble,1938,0.588,12355.64
Mammals,Least Concern,0.5,Ensemble,1939,0.588,12957.99
Mammals,Least Concern,0.5,Ensemble,1940,0.587,13783.93
Mammals,Least Concern,0.5,Ensemble,1941,0.586,14098.08
Mammals,Least Concern,0.5,Ensemble,1942,0.586,14192.13
Mammals,Least Concern,0.5,Ensemble,1943,0.585,14682.31
Mammals,Least Concern,0.5,Ensemble,1944,0.584,14690.47
Mammals,Least Concern,0.5,Ensemble,1945,0.583,13012.78
Mammals,Least Concern,0.5,Ensemble,1946,0.582,14143.72
Mammals,Least Concern,0.5,Ensemble,1947,0.582,15465.85
Mammals,Least Concern,0.5,Ensemble,1948,0.581,16207.23
Mammals,Least Concern,0.5,Ensemble,1949,0.58,15916.8
Mammals,Least Concern,0.5,Ensemble,1950,0.579,16890.93
Mammals,Least Concern,0.5,Ensemble,1951,0.578,17999.91
Mammals,Least Concern,0.5,Ensemble,1952,0.576,18289.06
Mammals,Least Concern,0.5,Ensemble,1953,0.575,18807.37
Mammals,Least Concern,0.5,Ensemble,1954,0.573,19294.46
Mammals,Least Concern,0.5,Ensemble,1955,0.572,20897.93
Mammals,Least Concern,0.5,Ensemble,1956,0.57,22089.56
Mammals,Least Concern,0.5,Ensemble,1957,0.568,22826.03
Mammals,Least Concern,0.5,Ensemble,1958,0.566,23548.55
Mammals,Least Concern,0.5,Ensemble,1959,0.565,24752.49
Mammals,Least Concern,0.5,Ensemble,1960,0.563,25988.11
Mammals,Least Concern,0.5,Ensemble,1961,0.562,26188.78
Mammals,Least Concern,0.5,Ensemble,1962,0.562,27104.02
Mammals,Least Concern,0.5,Ensemble,1963,0.561,28523.2
Mammals,Least Concern,0.5,Ensemble,1964,0.56,29803.1
Mammals,Least Concern,0.5,Ensemble,1965,0.559,31127.83
Mammals,Least Concern,0.5,Ensemble,1966,0.559,32601.15
Mammals,Least Concern,0.5,Ensemble,1967,0.558,33451.89
Mammals,Least Concern,0.5,Ensemble,1968,0.557,35010.35
Mammals,Least Concern,0.5,Ensemble,1969,0.556,37112.04
Mammals,Least Concern,0.5,Ensemble,1970,0.556,39614.23
Mammals,Least Concern,0.5,Ensemble,1971,0.555,40530.42
Mammals,Least Concern,0.5,Ensemble,1972,0.554,42211.48
Mammals,Least Concern,0.5,Ensemble,1973,0.553,44280.37
Mammals,Least Concern,0.5,Ensemble,1974,0.553,44121.82
Mammals,Least Concern,0.5,Ensemble,1975,0.552,44050.01
Mammals,Least Concern,0.5,Ensemble,1976,0.551,46057.62
Mammals,Least Concern,0.5,Ensemble,1977,0.55,47041.32
Mammals,Least Concern,0.5,Ensemble,1978,0.549,48596.89
Mammals,Least Concern,0.5,Ensemble,1979,0.548,49858.01
Mammals,Least Concern,0.5,Ensemble,1980,0.547,49454.78
Mammals,Least Concern,0.5,Ensemble,1981,0.547,48207.63
Mammals,Least Concern,0.5,Ensemble,1982,0.546,47704.35
Mammals,Least Concern,0.5,Ensemble,1983,0.545,48048.05
Mammals,Least Concern,0.5,Ensemble,1984,0.545,49506.89
Mammals,Least Concern,0.5,Ensemble,1985,0.544,50883.29
Mammals,Least Concern,0.5,Ensemble,1986,0.543,51424.55
Mammals,Least Concern,0.5,Ensemble,1987,0.542,52670.11
Mammals,Least Concern,0.5,Ensemble,1988,0.541,54519.88
Mammals,Least Concern,0.5,Ensemble,1989,0.541,55424.76
Mammals,Least Concern,0.5,Ensemble,1990,0.54,54478.18
Mammals,Least Concern,0.5,Ensemble,1991,0.54,55314.77
Mammals,Least Concern,0.5,Ensemble,1992,0.54,53864.92
Mammals,Near Threatened,0.5,Ensemble,1850,0.347,1671.58
Mammals,Near Threatened,0.5,Ensemble,1851,0.347,1685.14
Mammals,Near Threatened,0.5,Ensemble,1852,0.347,1712.52
Mammals,Near Threatened,0.5,Ensemble,1853,0.346,1744.62
Mammals,Near Threatened,0.5,Ensemble,1854,0.346,1838.26
Mammals,Near Threatened,0.5,Ensemble,1855,0.346,1855.61
Mammals,Near Threatened,0.5,Ensemble,1856,0.346,1902.93
Mammals,Near Threatened,0.5,Ensemble,1857,0.346,1918.21
Mammals,Near Threatened,0.5,Ensemble,1858,0.346,1931.72
Mammals,Near Threatened,0.5,Ensemble,1859,0.346,1977.01
Mammals,Near Threatened,0.5,Ensemble,1860,0.346,2049.92
Mammals,Near Threatened,0.5,Ensemble,1861,0.346,2096.42
Mammals,Near Threatened,0.5,Ensemble,1862,0.346,2115.8
Mammals,Near Threatened,0.5,Ensemble,1863,0.345,2174.59
Mammals,Near Threatened,0.5,Ensemble,1864,0.345,2248.07
Mammals,Near Threatened,0.5,Ensemble,1865,0.345,2309.96
Mammals,Near Threatened,0.5,Ensemble,1866,0.345,2347.4
Mammals,Near Threatened,0.5,Ensemble,1867,0.345,2426.49
Mammals,Near Threatened,0.5,Ensemble,1868,0.345,2461.67
Mammals,Near Threatened,0.5,Ensemble,1869,0.344,2535.26
Mammals,Near Threatened,0.5,Ensemble,1870,0.344,2568.52
Mammals,Near Threatened,0.5,Ensemble,1871,0.344,2651.61
Mammals,Near Threatened,0.5,Ensemble,1872,0.344,2805.06
Mammals,Near Threatened,0.5,Ensemble,1873,0.344,2910.03
Mammals,Near Threatened,0.5,Ensemble,1874,0.344,2835.53
Mammals,Near Threatened,0.5,Ensemble,1875,0.344,2975.62
Mammals,Near Threatened,0.5,Ensemble,1876,0.344,3016
Mammals,Near Threatened,0.5,Ensemble,1877,0.344,3067.16
Mammals,Near Threatened,0.5,Ensemble,1878,0.344,3090.95
Mammals,Near Threatened,0.5,Ensemble,1879,0.344,3221.87
Mammals,Near Threatened,0.5,Ensemble,1880,0.344,3466.18
Mammals,Near Threatened,0.5,Ensemble,1881,0.343,3535.83
Mammals,Near Threatened,0.5,Ensemble,1882,0.343,3664.01
Mammals,Near Threatened,0.5,Ensemble,1883,0.343,3812.37
Mammals,Near Threatened,0.5,Ensemble,1884,0.343,3847.57
Mammals,Near Threatened,0.5,Ensemble,1885,0.343,3877.67
Mammals,Near Threatened,0.5,Ensemble,1886,0.343,3925.95
Mammals,Near Threatened,0.5,Ensemble,1887,0.343,4052.51
Mammals,Near Threatened,0.5,Ensemble,1888,0.342,4324.25
Mammals,Near Threatened,0.5,Ensemble,1889,0.342,4339.29
Mammals,Near Threatened,0.5,Ensemble,1890,0.342,4601.05
Mammals,Near Threatened,0.5,Ensemble,1891,0.342,4752.98
Mammals,Near Threatened,0.5,Ensemble,1892,0.342,4791.43
Mammals,Near Threatened,0.5,Ensemble,1893,0.342,4771.07
Mammals,Near Threatened,0.5,Ensemble,1894,0.341,4897.12
Mammals,Near Threatened,0.5,Ensemble,1895,0.341,5102.3
Mammals,Near Threatened,0.5,Ensemble,1896,0.341,5225.58
Mammals,Near Threatened,0.5,Ensemble,1897,0.341,5406.76
Mammals,Near Threatened,0.5,Ensemble,1898,0.34,5618.41
Mammals,Near Threatened,0.5,Ensemble,1899,0.34,5990.29
Mammals,Near Threatened,0.5,Ensemble,1900,0.34,6242.25
Mammals,Near Threatened,0.5,Ensemble,1901,0.34,6398.4
Mammals,Near Threatened,0.5,Ensemble,1902,0.34,6525.69
Mammals,Near Threatened,0.5,Ensemble,1903,0.339,6960.58
Mammals,Near Threatened,0.5,Ensemble,1904,0.339,7034.49
Mammals,Near Threatened,0.5,Ensemble,1905,0.339,7371.01
Mammals,Near Threatened,0.5,Ensemble,1906,0.339,7678.75
Mammals,Near Threatened,0.5,Ensemble,1907,0.339,8452.3
Mammals,Near Threatened,0.5,Ensemble,1908,0.339,8234.47
Mammals,Near Threatened,0.5,Ensemble,1909,0.338,8487.3
Mammals,Near Threatened,0.5,Ensemble,1910,0.338,8827.21
Mammals,Near Threatened,0.5,Ensemble,1911,0.338,8957.82
Mammals,Near Threatened,0.5,Ensemble,1912,0.337,9309.66
Mammals,Near Threatened,0.5,Ensemble,1913,0.337,9927.85
Mammals,Near Threatened,0.5,Ensemble,1914,0.337,9229.24
Mammals,Near Threatened,0.5,Ensemble,1915,0.336,9142.34
Mammals,Near Threatened,0.5,Ensemble,1916,0.336,9685.77
Mammals,Near Threatened,0.5,Ensemble,1917,0.335,9993.44
Mammals,Near Threatened,0.5,Ensemble,1918,0.335,9896.8
Mammals,Near Threatened,0.5,Ensemble,1919,0.335,8905.55
Mammals,Near Threatened,0.5,Ensemble,1920,0.334,9993.64
Mammals,Near Threatened,0.5,Ensemble,1921,0.334,9036.88
Mammals,Near Threatened,0.5,Ensemble,1922,0.333,9440.31
Mammals,Near Threatened,0.5,Ensemble,1923,0.332,10458.99
Mammals,Near Threatened,0.5,Ensemble,1924,0.332,10516.44
Mammals,Near Threatened,0.5,Ensemble,1925,0.331,10671.69
Mammals,Near Threatened,0.5,Ensemble,1926,0.331,10557.28
Mammals,Near Threatened,0.5,Ensemble,1927,0.33,11402.16
Mammals,Near Threatened,0.5,Ensemble,1928,0.329,11401.07
Mammals,Near Threatened,0.5,Ensemble,1929,0.329,12110.35
Mammals,Near Threatened,0.5,Ensemble,1930,0.328,11421.35
Mammals,Near Threatened,0.5,Ensemble,1931,0.327,10502.01
Mammals,Near Threatened,0.5,Ensemble,1932,0.326,9763.69
Mammals,Near Threatened,0.5,Ensemble,1933,0.326,10175.85
Mammals,Near Threatened,0.5,Ensemble,1934,0.325,10875.6
Mammals,Near Threatened,0.5,Ensemble,1935,0.324,11323.5
Mammals,Near Threatened,0.5,Ensemble,1936,0.323,12197.97
Mammals,Near Threatened,0.5,Ensemble,1937,0.322,12904.77
Mammals,Near Threatened,0.5,Ensemble,1938,0.322,12355.64
Mammals,Near Threatened,0.5,Ensemble,1939,0.321,12957.99
Mammals,Near Threatened,0.5,Ensemble,1940,0.32,13783.93
Mammals,Near Threatened,0.5,Ensemble,1941,0.319,14098.08
Mammals,Near Threatened,0.5,Ensemble,1942,0.318,14192.13
Mammals,Near Threatened,0.5,Ensemble,1943,0.317,14682.31
Mammals,Near Threatened,0.5,Ensemble,1944,0.316,14690.47
Mammals,Near Threatened,0.5,Ensemble,1945,0.315,13012.78
Mammals,Near Threatened,0.5,Ensemble,1946,0.314,14143.72
Mammals,Near Threatened,0.5,Ensemble,1947,0.313,15465.85
Mammals,Near Threatened,0.5,Ensemble,1948,0.312,16207.23
Mammals,Near Threatened,0.5,Ensemble,1949,0.311,15916.8
Mammals,Near Threatened,0.5,Ensemble,1950,0.31,16890.93
Mammals,Near Threatened,0.5,Ensemble,1951,0.308,17999.91
Mammals,Near Threatened,0.5,Ensemble,1952,0.306,18289.06
Mammals,Near Threatened,0.5,Ensemble,1953,0.305,18807.37
Mammals,Near Threatened,0.5,Ensemble,1954,0.303,19294.46
Mammals,Near Threatened,0.5,Ensemble,1955,0.302,20897.93
Mammals,Near Threatened,0.5,Ensemble,1956,0.3,22089.56
Mammals,Near Threatened,0.5,Ensemble,1957,0.298,22826.03
Mammals,Near Threatened,0.5,Ensemble,1958,0.296,23548.55
Mammals,Near Threatened,0.5,Ensemble,1959,0.294,24752.49
Mammals,Near Threatened,0.5,Ensemble,1960,0.293,25988.11
Mammals,Near Threatened,0.5,Ensemble,1961,0.292,26188.78
Mammals,Near Threatened,0.5,Ensemble,1962,0.291,27104.02
Mammals,Near Threatened,0.5,Ensemble,1963,0.29,28523.2
Mammals,Near Threatened,0.5,Ensemble,1964,0.289,29803.1
Mammals,Near Threatened,0.5,Ensemble,1965,0.289,31127.83
Mammals,Near Threatened,0.5,Ensemble,1966,0.288,32601.15
Mammals,Near Threatened,0.5,Ensemble,1967,0.287,33451.89
Mammals,Near Threatened,0.5,Ensemble,1968,0.287,35010.35
Mammals,Near Threatened,0.5,Ensemble,1969,0.286,37112.04
Mammals,Near Threatened,0.5,Ensemble,1970,0.286,39614.23
Mammals,Near Threatened,0.5,Ensemble,1971,0.285,40530.42
Mammals,Near Threatened,0.5,Ensemble,1972,0.285,42211.48
Mammals,Near Threatened,0.5,Ensemble,1973,0.284,44280.37
Mammals,Near Threatened,0.5,Ensemble,1974,0.283,44121.82
Mammals,Near Threatened,0.5,Ensemble,1975,0.283,44050.01
Mammals,Near Threatened,0.5,Ensemble,1976,0.282,46057.62
Mammals,Near Threatened,0.5,Ensemble,1977,0.281,47041.32
Mammals,Near Threatened,0.5,Ensemble,1978,0.28,48596.89
Mammals,Near Threatened,0.5,Ensemble,1979,0.28,49858.01
Mammals,Near Threatened,0.5,Ensemble,1980,0.279,49454.78
Mammals,Near Threatened,0.5,Ensemble,1981,0.278,48207.63
Mammals,Near Threatened,0.5,Ensemble,1982,0.277,47704.35
Mammals,Near Threatened,0.5,Ensemble,1983,0.276,48048.05
Mammals,Near Threatened,0.5,Ensemble,1984,0.275,49506.89
Mammals,Near Threatened,0.5,Ensemble,1985,0.274,50883.29
Mammals,Near Threatened,0.5,Ensemble,1986,0.273,51424.55
Mammals,Near Threatened,0.5,Ensemble,1987,0.271,52670.11
Mammals,Near Threatened,0.5,Ensemble,1988,0.27,54519.88
Mammals,Near Threatened,0.5,Ensemble,1989,0.269,55424.76
Mammals,Near Threatened,0.5,Ensemble,1990,0.268,54478.18
Mammals,Near Threatened,0.5,Ensemble,1991,0.268,55314.77
Mammals,Near Threatened,0.5,Ensemble,1992,0.267,53864.92
Mammals,Vulnerable,0.5,Ensemble,1850,0.447,1671.58
Mammals,Vulnerable,0.5,Ensemble,1851,0.447,1685.14
Mammals,Vulnerable,0.5,Ensemble,1852,0.447,1712.52
Mammals,Vulnerable,0.5,Ensemble,1853,0.447,1744.62
Mammals,Vulnerable,0.5,Ensemble,1854,0.447,1838.26
Mammals,Vulnerable,0.5,Ensemble,1855,0.447,1855.61
Mammals,Vulnerable,0.5,Ensemble,1856,0.448,1902.93
Mammals,Vulnerable,0.5,Ensemble,1857,0.448,1918.21
Mammals,Vulnerable,0.5,Ensemble,1858,0.448,1931.72
Mammals,Vulnerable,0.5,Ensemble,1859,0.448,1977.01
Mammals,Vulnerable,0.5,Ensemble,1860,0.448,2049.92
Mammals,Vulnerable,0.5,Ensemble,1861,0.448,2096.42
Mammals,Vulnerable,0.5,Ensemble,1862,0.448,2115.8
Mammals,Vulnerable,0.5,Ensemble,1863,0.448,2174.59
Mammals,Vulnerable,0.5,Ensemble,1864,0.448,2248.07
Mammals,Vulnerable,0.5,Ensemble,1865,0.449,2309.96
Mammals,Vulnerable,0.5,Ensemble,1866,0.449,2347.4
Mammals,Vulnerable,0.5,Ensemble,1867,0.449,2426.49
Mammals,Vulnerable,0.5,Ensemble,1868,0.449,2461.67
Mammals,Vulnerable,0.5,Ensemble,1869,0.449,2535.26
Mammals,Vulnerable,0.5,Ensemble,1870,0.449,2568.52
Mammals,Vulnerable,0.5,Ensemble,1871,0.449,2651.61
Mammals,Vulnerable,0.5,Ensemble,1872,0.449,2805.06
Mammals,Vulnerable,0.5,Ensemble,1873,0.449,2910.03
Mammals,Vulnerable,0.5,Ensemble,1874,0.45,2835.53
Mammals,Vulnerable,0.5,Ensemble,1875,0.45,2975.62
Mammals,Vulnerable,0.5,Ensemble,1876,0.45,3016
Mammals,Vulnerable,0.5,Ensemble,1877,0.45,3067.16
Mammals,Vulnerable,0.5,Ensemble,1878,0.45,3090.95
Mammals,Vulnerable,0.5,Ensemble,1879,0.45,3221.87
Mammals,Vulnerable,0.5,Ensemble,1880,0.451,3466.18
Mammals,Vulnerable,0.5,Ensemble,1881,0.451,3535.83
Mammals,Vulnerable,0.5,Ensemble,1882,0.451,3664.01
Mammals,Vulnerable,0.5,Ensemble,1883,0.451,3812.37
Mammals,Vulnerable,0.5,Ensemble,1884,0.451,3847.57
Mammals,Vulnerable,0.5,Ensemble,1885,0.451,3877.67
Mammals,Vulnerable,0.5,Ensemble,1886,0.451,3925.95
Mammals,Vulnerable,0.5,Ensemble,1887,0.451,4052.51
Mammals,Vulnerable,0.5,Ensemble,1888,0.451,4324.25
Mammals,Vulnerable,0.5,Ensemble,1889,0.451,4339.29
Mammals,Vulnerable,0.5,Ensemble,1890,0.452,4601.05
Mammals,Vulnerable,0.5,Ensemble,1891,0.452,4752.98
Mammals,Vulnerable,0.5,Ensemble,1892,0.452,4791.43
Mammals,Vulnerable,0.5,Ensemble,1893,0.452,4771.07
Mammals,Vulnerable,0.5,Ensemble,1894,0.452,4897.12
Mammals,Vulnerable,0.5,Ensemble,1895,0.452,5102.3
Mammals,Vulnerable,0.5,Ensemble,1896,0.452,5225.58
Mammals,Vulnerable,0.5,Ensemble,1897,0.452,5406.76
Mammals,Vulnerable,0.5,Ensemble,1898,0.452,5618.41
Mammals,Vulnerable,0.5,Ensemble,1899,0.452,5990.29
Mammals,Vulnerable,0.5,Ensemble,1900,0.452,6242.25
Mammals,Vulnerable,0.5,Ensemble,1901,0.452,6398.4
Mammals,Vulnerable,0.5,Ensemble,1902,0.452,6525.69
Mammals,Vulnerable,0.5,Ensemble,1903,0.452,6960.58
Mammals,Vulnerable,0.5,Ensemble,1904,0.453,7034.49
Mammals,Vulnerable,0.5,Ensemble,1905,0.453,7371.01
Mammals,Vulnerable,0.5,Ensemble,1906,0.453,7678.75
Mammals,Vulnerable,0.5,Ensemble,1907,0.453,8452.3
Mammals,Vulnerable,0.5,Ensemble,1908,0.453,8234.47
Mammals,Vulnerable,0.5,Ensemble,1909,0.453,8487.3
Mammals,Vulnerable,0.5,Ensemble,1910,0.453,8827.21
Mammals,Vulnerable,0.5,Ensemble,1911,0.453,8957.82
Mammals,Vulnerable,0.5,Ensemble,1912,0.453,9309.66
Mammals,Vulnerable,0.5,Ensemble,1913,0.452,9927.85
Mammals,Vulnerable,0.5,Ensemble,1914,0.452,9229.24
Mammals,Vulnerable,0.5,Ensemble,1915,0.452,9142.34
Mammals,Vulnerable,0.5,Ensemble,1916,0.452,9685.77
Mammals,Vulnerable,0.5,Ensemble,1917,0.451,9993.44
Mammals,Vulnerable,0.5,Ensemble,1918,0.451,9896.8
Mammals,Vulnerable,0.5,Ensemble,1919,0.451,8905.55
Mammals,Vulnerable,0.5,Ensemble,1920,0.45,9993.64
Mammals,Vulnerable,0.5,Ensemble,1921,0.45,9036.88
Mammals,Vulnerable,0.5,Ensemble,1922,0.45,9440.31
Mammals,Vulnerable,0.5,Ensemble,1923,0.45,10458.99
Mammals,Vulnerable,0.5,Ensemble,1924,0.45,10516.44
Mammals,Vulnerable,0.5,Ensemble,1925,0.45,10671.69
Mammals,Vulnerable,0.5,Ensemble,1926,0.45,10557.28
Mammals,Vulnerable,0.5,Ensemble,1927,0.449,11402.16
Mammals,Vulnerable,0.5,Ensemble,1928,0.449,11401.07
Mammals,Vulnerable,0.5,Ensemble,1929,0.449,12110.35
Mammals,Vulnerable,0.5,Ensemble,1930,0.449,11421.35
Mammals,Vulnerable,0.5,Ensemble,1931,0.449,10502.01
Mammals,Vulnerable,0.5,Ensemble,1932,0.448,9763.69
Mammals,Vulnerable,0.5,Ensemble,1933,0.448,10175.85
Mammals,Vulnerable,0.5,Ensemble,1934,0.448,10875.6
Mammals,Vulnerable,0.5,Ensemble,1935,0.448,11323.5
Mammals,Vulnerable,0.5,Ensemble,1936,0.447,12197.97
Mammals,Vulnerable,0.5,Ensemble,1937,0.447,12904.77
Mammals,Vulnerable,0.5,Ensemble,1938,0.447,12355.64
Mammals,Vulnerable,0.5,Ensemble,1939,0.447,12957.99
Mammals,Vulnerable,0.5,Ensemble,1940,0.446,13783.93
Mammals,Vulnerable,0.5,Ensemble,1941,0.446,14098.08
Mammals,Vulnerable,0.5,Ensemble,1942,0.445,14192.13
Mammals,Vulnerable,0.5,Ensemble,1943,0.445,14682.31
Mammals,Vulnerable,0.5,Ensemble,1944,0.444,14690.47
Mammals,Vulnerable,0.5,Ensemble,1945,0.444,13012.78
Mammals,Vulnerable,0.5,Ensemble,1946,0.443,14143.72
Mammals,Vulnerable,0.5,Ensemble,1947,0.442,15465.85
Mammals,Vulnerable,0.5,Ensemble,1948,0.442,16207.23
Mammals,Vulnerable,0.5,Ensemble,1949,0.441,15916.8
Mammals,Vulnerable,0.5,Ensemble,1950,0.44,16890.93
Mammals,Vulnerable,0.5,Ensemble,1951,0.44,17999.91
Mammals,Vulnerable,0.5,Ensemble,1952,0.439,18289.06
Mammals,Vulnerable,0.5,Ensemble,1953,0.439,18807.37
Mammals,Vulnerable,0.5,Ensemble,1954,0.438,19294.46
Mammals,Vulnerable,0.5,Ensemble,1955,0.438,20897.93
Mammals,Vulnerable,0.5,Ensemble,1956,0.437,22089.56
