Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r
Amphibians,Critically Endangered,0.5,Ensemble,1797,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1798,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1799,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1800,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1801,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1802,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1803,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1804,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1805,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1806,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1807,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1808,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1809,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1810,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1811,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1812,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1813,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1814,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1815,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1816,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1817,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1818,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1819,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1820,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1821,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1822,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1823,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1824,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1825,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1826,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1827,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1828,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1829,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1830,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1831,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1832,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1833,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1834,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1835,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1836,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1837,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1838,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1839,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1840,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1841,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1842,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1843,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1844,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1845,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1846,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1847,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1848,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1849,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1850,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1851,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1852,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1853,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1854,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1855,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1856,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1857,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1858,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1859,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1860,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1861,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1862,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1863,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1864,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1865,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1866,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1867,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1868,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1869,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1870,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1871,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1872,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1873,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1874,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1875,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1876,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1877,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1878,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1879,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1880,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1881,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1882,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1883,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1884,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1885,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1886,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1887,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1888,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1889,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1890,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1891,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1892,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1893,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1894,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1895,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1896,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1897,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1898,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1899,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1900,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1901,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1902,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1903,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1904,0.054
Amphibians,Critically Endangered,0.5,Ensemble,1905,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1906,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1907,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1908,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1909,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1910,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1911,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1912,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1913,0.053
Amphibians,Critically Endangered,0.5,Ensemble,1914,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1915,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1916,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1917,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1918,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1919,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1920,0.052
Amphibians,Critically Endangered,0.5,Ensemble,1921,0.051
Amphibians,Critically Endangered,0.5,Ensemble,1922,0.051
Amphibians,Critically Endangered,0.5,Ensemble,1923,0.051
Amphibians,Critically Endangered,0.5,Ensemble,1924,0.051
Amphibians,Critically Endangered,0.5,Ensemble,1925,0.051
Amphibians,Critically Endangered,0.5,Ensemble,1926,0.051
Amphibians,Critically Endangered,0.5,Ensemble,1927,0.05
Amphibians,Critically Endangered,0.5,Ensemble,1928,0.05
Amphibians,Critically Endangered,0.5,Ensemble,1929,0.05
Amphibians,Critically Endangered,0.5,Ensemble,1930,0.05
Amphibians,Critically Endangered,0.5,Ensemble,1931,0.05
Amphibians,Critically Endangered,0.5,Ensemble,1932,0.049
Amphibians,Critically Endangered,0.5,Ensemble,1933,0.049
Amphibians,Critically Endangered,0.5,Ensemble,1934,0.049
Amphibians,Critically Endangered,0.5,Ensemble,1935,0.049
Amphibians,Critically Endangered,0.5,Ensemble,1936,0.049
Amphibians,Critically Endangered,0.5,Ensemble,1937,0.048
Amphibians,Critically Endangered,0.5,Ensemble,1938,0.048
Amphibians,Critically Endangered,0.5,Ensemble,1939,0.048
Amphibians,Critically Endangered,0.5,Ensemble,1940,0.048
Amphibians,Critically Endangered,0.5,Ensemble,1941,0.047
Amphibians,Critically Endangered,0.5,Ensemble,1942,0.047
Amphibians,Critically Endangered,0.5,Ensemble,1943,0.047
Amphibians,Critically Endangered,0.5,Ensemble,1944,0.046
Amphibians,Critically Endangered,0.5,Ensemble,1945,0.046
Amphibians,Critically Endangered,0.5,Ensemble,1946,0.046
Amphibians,Critically Endangered,0.5,Ensemble,1947,0.045
Amphibians,Critically Endangered,0.5,Ensemble,1948,0.045
Amphibians,Critically Endangered,0.5,Ensemble,1949,0.045
Amphibians,Critically Endangered,0.5,Ensemble,1950,0.044
Amphibians,Critically Endangered,0.5,Ensemble,1951,0.044
Amphibians,Critically Endangered,0.5,Ensemble,1952,0.044
Amphibians,Critically Endangered,0.5,Ensemble,1953,0.043
Amphibians,Critically Endangered,0.5,Ensemble,1954,0.043
Amphibians,Critically Endangered,0.5,Ensemble,1955,0.043
Amphibians,Critically Endangered,0.5,Ensemble,1956,0.042
Amphibians,Critically Endangered,0.5,Ensemble,1957,0.042
Amphibians,Critically Endangered,0.5,Ensemble,1958,0.041
Amphibians,Critically Endangered,0.5,Ensemble,1959,0.041
Amphibians,Critically Endangered,0.5,Ensemble,1960,0.04
Amphibians,Critically Endangered,0.5,Ensemble,1961,0.04
Amphibians,Critically Endangered,0.5,Ensemble,1962,0.04
Amphibians,Critically Endangered,0.5,Ensemble,1963,0.039
Amphibians,Critically Endangered,0.5,Ensemble,1964,0.039
Amphibians,Critically Endangered,0.5,Ensemble,1965,0.039
Amphibians,Critically Endangered,0.5,Ensemble,1966,0.038
Amphibians,Critically Endangered,0.5,Ensemble,1967,0.038
Amphibians,Critically Endangered,0.5,Ensemble,1968,0.038
Amphibians,Critically Endangered,0.5,Ensemble,1969,0.038
Amphibians,Critically Endangered,0.5,Ensemble,1970,0.037
Amphibians,Critically Endangered,0.5,Ensemble,1971,0.037
Amphibians,Critically Endangered,0.5,Ensemble,1972,0.037
Amphibians,Critically Endangered,0.5,Ensemble,1973,0.036
Amphibians,Critically Endangered,0.5,Ensemble,1974,0.036
Amphibians,Critically Endangered,0.5,Ensemble,1975,0.036
Amphibians,Critically Endangered,0.5,Ensemble,1976,0.035
Amphibians,Critically Endangered,0.5,Ensemble,1977,0.035
Amphibians,Critically Endangered,0.5,Ensemble,1978,0.035
Amphibians,Critically Endangered,0.5,Ensemble,1979,0.034
Amphibians,Critically Endangered,0.5,Ensemble,1980,0.034
Amphibians,Critically Endangered,0.5,Ensemble,1981,0.034
Amphibians,Critically Endangered,0.5,Ensemble,1982,0.033
Amphibians,Critically Endangered,0.5,Ensemble,1983,0.033
Amphibians,Critically Endangered,0.5,Ensemble,1984,0.033
Amphibians,Critically Endangered,0.5,Ensemble,1985,0.033
Amphibians,Critically Endangered,0.5,Ensemble,1986,0.032
Amphibians,Critically Endangered,0.5,Ensemble,1987,0.032
Amphibians,Critically Endangered,0.5,Ensemble,1988,0.032
Amphibians,Critically Endangered,0.5,Ensemble,1989,0.032
Amphibians,Critically Endangered,0.5,Ensemble,1990,0.032
Amphibians,Critically Endangered,0.5,Ensemble,1991,0.032
Amphibians,Critically Endangered,0.5,Ensemble,1992,0.032
Amphibians,Endangered,0.5,Ensemble,1500,0.116
Amphibians,Endangered,0.5,Ensemble,1501,0.116
Amphibians,Endangered,0.5,Ensemble,1502,0.116
Amphibians,Endangered,0.5,Ensemble,1503,0.116
Amphibians,Endangered,0.5,Ensemble,1504,0.116
Amphibians,Endangered,0.5,Ensemble,1505,0.116
Amphibians,Endangered,0.5,Ensemble,1506,0.116
Amphibians,Endangered,0.5,Ensemble,1507,0.116
Amphibians,Endangered,0.5,Ensemble,1508,0.116
Amphibians,Endangered,0.5,Ensemble,1509,0.116
Amphibians,Endangered,0.5,Ensemble,1510,0.116
Amphibians,Endangered,0.5,Ensemble,1511,0.116
Amphibians,Endangered,0.5,Ensemble,1512,0.116
Amphibians,Endangered,0.5,Ensemble,1513,0.116
Amphibians,Endangered,0.5,Ensemble,1514,0.116
Amphibians,Endangered,0.5,Ensemble,1515,0.116
Amphibians,Endangered,0.5,Ensemble,1516,0.116
Amphibians,Endangered,0.5,Ensemble,1517,0.116
Amphibians,Endangered,0.5,Ensemble,1518,0.116
Amphibians,Endangered,0.5,Ensemble,1519,0.116
Amphibians,Endangered,0.5,Ensemble,1520,0.116
Amphibians,Endangered,0.5,Ensemble,1521,0.116
Amphibians,Endangered,0.5,Ensemble,1522,0.116
Amphibians,Endangered,0.5,Ensemble,1523,0.116
Amphibians,Endangered,0.5,Ensemble,1524,0.116
Amphibians,Endangered,0.5,Ensemble,1525,0.116
Amphibians,Endangered,0.5,Ensemble,1526,0.116
Amphibians,Endangered,0.5,Ensemble,1527,0.116
Amphibians,Endangered,0.5,Ensemble,1528,0.116
Amphibians,Endangered,0.5,Ensemble,1529,0.116
Amphibians,Endangered,0.5,Ensemble,1530,0.116
Amphibians,Endangered,0.5,Ensemble,1531,0.116
Amphibians,Endangered,0.5,Ensemble,1532,0.116
Amphibians,Endangered,0.5,Ensemble,1533,0.116
Amphibians,Endangered,0.5,Ensemble,1534,0.116
Amphibians,Endangered,0.5,Ensemble,1535,0.116
Amphibians,Endangered,0.5,Ensemble,1536,0.116
Amphibians,Endangered,0.5,Ensemble,1537,0.116
Amphibians,Endangered,0.5,Ensemble,1538,0.116
Amphibians,Endangered,0.5,Ensemble,1539,0.116
Amphibians,Endangered,0.5,Ensemble,1540,0.116
Amphibians,Endangered,0.5,Ensemble,1541,0.116
Amphibians,Endangered,0.5,Ensemble,1542,0.116
Amphibians,Endangered,0.5,Ensemble,1543,0.116
Amphibians,Endangered,0.5,Ensemble,1544,0.116
Amphibians,Endangered,0.5,Ensemble,1545,0.116
Amphibians,Endangered,0.5,Ensemble,1546,0.116
Amphibians,Endangered,0.5,Ensemble,1547,0.116
Amphibians,Endangered,0.5,Ensemble,1548,0.116
Amphibians,Endangered,0.5,Ensemble,1549,0.116
Amphibians,Endangered,0.5,Ensemble,1550,0.116
Amphibians,Endangered,0.5,Ensemble,1551,0.116
Amphibians,Endangered,0.5,Ensemble,1552,0.116
Amphibians,Endangered,0.5,Ensemble,1553,0.116
Amphibians,Endangered,0.5,Ensemble,1554,0.116
Amphibians,Endangered,0.5,Ensemble,1555,0.116
Amphibians,Endangered,0.5,Ensemble,1556,0.116
Amphibians,Endangered,0.5,Ensemble,1557,0.116
Amphibians,Endangered,0.5,Ensemble,1558,0.116
Amphibians,Endangered,0.5,Ensemble,1559,0.116
Amphibians,Endangered,0.5,Ensemble,1560,0.116
Amphibians,Endangered,0.5,Ensemble,1561,0.116
Amphibians,Endangered,0.5,Ensemble,1562,0.116
Amphibians,Endangered,0.5,Ensemble,1563,0.116
Amphibians,Endangered,0.5,Ensemble,1564,0.116
Amphibians,Endangered,0.5,Ensemble,1565,0.116
Amphibians,Endangered,0.5,Ensemble,1566,0.116
Amphibians,Endangered,0.5,Ensemble,1567,0.116
Amphibians,Endangered,0.5,Ensemble,1568,0.116
Amphibians,Endangered,0.5,Ensemble,1569,0.116
Amphibians,Endangered,0.5,Ensemble,1570,0.116
Amphibians,Endangered,0.5,Ensemble,1571,0.116
Amphibians,Endangered,0.5,Ensemble,1572,0.117
Amphibians,Endangered,0.5,Ensemble,1573,0.117
Amphibians,Endangered,0.5,Ensemble,1574,0.117
Amphibians,Endangered,0.5,Ensemble,1575,0.117
Amphibians,Endangered,0.5,Ensemble,1576,0.117
Amphibians,Endangered,0.5,Ensemble,1577,0.117
Amphibians,Endangered,0.5,Ensemble,1578,0.117
Amphibians,Endangered,0.5,Ensemble,1579,0.117
Amphibians,Endangered,0.5,Ensemble,1580,0.117
Amphibians,Endangered,0.5,Ensemble,1581,0.117
Amphibians,Endangered,0.5,Ensemble,1582,0.117
Amphibians,Endangered,0.5,Ensemble,1583,0.117
Amphibians,Endangered,0.5,Ensemble,1584,0.117
Amphibians,Endangered,0.5,Ensemble,1585,0.117
Amphibians,Endangered,0.5,Ensemble,1586,0.117
Amphibians,Endangered,0.5,Ensemble,1587,0.117
Amphibians,Endangered,0.5,Ensemble,1588,0.117
Amphibians,Endangered,0.5,Ensemble,1589,0.117
Amphibians,Endangered,0.5,Ensemble,1590,0.117
Amphibians,Endangered,0.5,Ensemble,1591,0.117
Amphibians,Endangered,0.5,Ensemble,1592,0.117
Amphibians,Endangered,0.5,Ensemble,1593,0.117
Amphibians,Endangered,0.5,Ensemble,1594,0.117
Amphibians,Endangered,0.5,Ensemble,1595,0.117
Amphibians,Endangered,0.5,Ensemble,1596,0.117
Amphibians,Endangered,0.5,Ensemble,1597,0.117
Amphibians,Endangered,0.5,Ensemble,1598,0.117
Amphibians,Endangered,0.5,Ensemble,1599,0.117
Amphibians,Endangered,0.5,Ensemble,1600,0.117
Amphibians,Endangered,0.5,Ensemble,1601,0.117
Amphibians,Endangered,0.5,Ensemble,1602,0.117
Amphibians,Endangered,0.5,Ensemble,1603,0.117
Amphibians,Endangered,0.5,Ensemble,1604,0.117
Amphibians,Endangered,0.5,Ensemble,1605,0.117
Amphibians,Endangered,0.5,Ensemble,1606,0.117
Amphibians,Endangered,0.5,Ensemble,1607,0.117
Amphibians,Endangered,0.5,Ensemble,1608,0.117
Amphibians,Endangered,0.5,Ensemble,1609,0.117
Amphibians,Endangered,0.5,Ensemble,1610,0.117
Amphibians,Endangered,0.5,Ensemble,1611,0.117
Amphibians,Endangered,0.5,Ensemble,1612,0.117
Amphibians,Endangered,0.5,Ensemble,1613,0.117
Amphibians,Endangered,0.5,Ensemble,1614,0.117
Amphibians,Endangered,0.5,Ensemble,1615,0.117
Amphibians,Endangered,0.5,Ensemble,1616,0.117
Amphibians,Endangered,0.5,Ensemble,1617,0.117
Amphibians,Endangered,0.5,Ensemble,1618,0.117
Amphibians,Endangered,0.5,Ensemble,1619,0.117
Amphibians,Endangered,0.5,Ensemble,1620,0.117
Amphibians,Endangered,0.5,Ensemble,1621,0.117
Amphibians,Endangered,0.5,Ensemble,1622,0.117
Amphibians,Endangered,0.5,Ensemble,1623,0.117
Amphibians,Endangered,0.5,Ensemble,1624,0.117
Amphibians,Endangered,0.5,Ensemble,1625,0.117
Amphibians,Endangered,0.5,Ensemble,1626,0.117
Amphibians,Endangered,0.5,Ensemble,1627,0.117
Amphibians,Endangered,0.5,Ensemble,1628,0.117
Amphibians,Endangered,0.5,Ensemble,1629,0.117
Amphibians,Endangered,0.5,Ensemble,1630,0.117
Amphibians,Endangered,0.5,Ensemble,1631,0.117
Amphibians,Endangered,0.5,Ensemble,1632,0.117
Amphibians,Endangered,0.5,Ensemble,1633,0.117
Amphibians,Endangered,0.5,Ensemble,1634,0.117
Amphibians,Endangered,0.5,Ensemble,1635,0.117
Amphibians,Endangered,0.5,Ensemble,1636,0.117
Amphibians,Endangered,0.5,Ensemble,1637,0.117
Amphibians,Endangered,0.5,Ensemble,1638,0.117
Amphibians,Endangered,0.5,Ensemble,1639,0.117
Amphibians,Endangered,0.5,Ensemble,1640,0.117
Amphibians,Endangered,0.5,Ensemble,1641,0.117
Amphibians,Endangered,0.5,Ensemble,1642,0.117
Amphibians,Endangered,0.5,Ensemble,1643,0.117
Amphibians,Endangered,0.5,Ensemble,1644,0.117
Amphibians,Endangered,0.5,Ensemble,1645,0.117
Amphibians,Endangered,0.5,Ensemble,1646,0.117
Amphibians,Endangered,0.5,Ensemble,1647,0.117
Amphibians,Endangered,0.5,Ensemble,1648,0.117
Amphibians,Endangered,0.5,Ensemble,1649,0.117
Amphibians,Endangered,0.5,Ensemble,1650,0.117
Amphibians,Endangered,0.5,Ensemble,1651,0.117
Amphibians,Endangered,0.5,Ensemble,1652,0.117
Amphibians,Endangered,0.5,Ensemble,1653,0.117
Amphibians,Endangered,0.5,Ensemble,1654,0.117
Amphibians,Endangered,0.5,Ensemble,1655,0.117
Amphibians,Endangered,0.5,Ensemble,1656,0.117
Amphibians,Endangered,0.5,Ensemble,1657,0.117
Amphibians,Endangered,0.5,Ensemble,1658,0.117
Amphibians,Endangered,0.5,Ensemble,1659,0.117
Amphibians,Endangered,0.5,Ensemble,1660,0.117
Amphibians,Endangered,0.5,Ensemble,1661,0.117
Amphibians,Endangered,0.5,Ensemble,1662,0.117
